strain_rmse,E,theta_deg,a_fixed,b_fixed,c_fixed,x0_prime,y0_prime,h,pmax,tpeak,d,nu,alpha
102.40127882196367,5310406232.913023,7.738940697328573,147.00078819223174,257.4566002815751,13.974509728295745,-1029.6537215102187,-1095.6802256263259,725.2227310446351,2248435.2891538776,539377.3388203785,0.6509756896012585,0.2651733963446236,0.9001304918914571
102.97372452835933,7209643905.574366,67.93780881799705,115.0674866102408,485.8530582667399,8.07239047172521,254.89519886607695,1712.5542957119528,470.18165286817475,2125628.91676697,585399.4727022422,1.0439389910068462,0.2815237814253623,1.0766342764050183
97.54248718046715,6409327182.193993,80.64279436676625,212.22826852206876,162.97857645386742,2.1624228513477064,-1580.8564257923213,1605.4107256068555,685.8566956380027,1980129.6929728792,550654.9846201881,1.4051987212985921,0.22191524688431058,1.0970738916804434
97.57087924485529,1992899369.2747693,87.0908535610962,129.02980489868696,175.81578601682492,4.46400456875495,66.71383262970517,1394.235612899779,546.4197303779735,316952.15133163927,217646.76095710363,0.8774165030111283,0.3279887835989367,0.880013919430699
97.29503924988148,6098201584.022329,60.61237959548768,82.88295247532699,243.02922860061406,1.072478390341287,-406.1566972359335,1245.6918554607887,667.2818439393477,1203497.6680415797,477066.92341173044,1.1688086857536113,0.24828547826207503,0.4197155750873554
109.66942005559237,7446311734.257155,13.064472543815654,94.60243460414803,353.2617089043872,15.649910326022539,-1470.937231575151,-255.83593004216368,751.3410834586947,1962154.1182500387,505364.80279853125,0.327175844782846,0.20341781968788905,1.2446054682801373
97.62603249084009,1105900046.6048627,70.93848188568236,65.88982620596013,317.4905006196862,1.26218094243741,1268.6803942518059,124.22324583606064,537.6418598012017,1365516.268435838,470929.4076050278,1.100709885499922,0.27033582278436186,0.763057511479265
112.20305672846719,1921300148.5179558,14.312116758738696,284.76172036092095,184.58255726385593,9.749051166700744,-1657.5944673697106,-1432.513268799696,362.5151213019393,2090491.9697163568,303830.1994163822,1.5247244039768733,0.23324030059314937,0.91925117859608
109.0434467121124,4741295128.86652,-0.5371017745399769,149.92135136769116,250.7637837244893,19.924318885634023,-1538.0487266714977,1618.7305596315837,390.49439792551595,2594144.8684246535,287500.75547505525,0.6871580121290507,0.2925049524261064,1.207516041071738
102.15924923293872,3772280782.6704445,19.736119578258453,136.8637636967033,144.25190633387132,18.866570653068983,1395.864150464908,1652.9850213151517,766.1476352040652,2908785.5248237657,417209.11972628394,0.5637881001740288,0.22831568221632653,0.6009236522181585
198.27808996400182,2882201781.483764,47.94381741423621,284.94480592383496,306.48574728714397,14.551807276653259,-907.586118863759,1372.355691753488,534.1440615804055,2186751.5401063277,536513.0406421507,0.5743510626554224,0.18762097230795263,0.8548575771903166
99.47558365429393,6631565605.419571,64.49620936471368,62.53982786536406,406.67441123878626,6.229885998702548,-1489.4110812968524,-699.74557261885,322.232579593278,1320228.9405401456,387376.05211662885,1.484315273913074,0.32497890377045524,1.0421536139517251
288.3223649801716,1234218658.182013,-8.951247154533391,132.67818329101283,490.05784037861923,18.380748252242885,1308.641797652931,1176.1639287023581,647.4973126555763,2332281.399382197,403928.7385754532,0.9734174203913081,0.2460521278750134,0.8056987174076733
115.5027475454911,1707845367.9270506,-46.21875915335039,108.54278308892353,203.41904783427492,9.866932241398205,-321.39597372191383,1446.6665156302051,344.16889641870966,1498335.3749912947,295150.02770497836,1.5540046412643527,0.25117377123279383,0.8936700685047826
97.00644744748321,7707702409.325749,33.879146322026315,178.0336724148925,214.2378153899732,15.714388421536006,-440.2568162363998,894.1057170245149,363.0780847445181,271114.020254758,320519.2468965997,1.1781664181231721,0.3486822728846528,0.5163632209002554
128.0358974314107,6600450766.773285,18.429961613278437,168.10612395945492,461.9910381897269,11.439887060659352,60.708775656272564,-1596.5275775236237,582.3302774588565,2528900.325879589,426148.2723409716,1.3097038413280404,0.26773655813576913,0.9931718225813011
195.11783860278794,2613886068.7440577,-62.636111806825724,191.28901752585958,379.75761706776063,11.415094749941872,-1241.7966454983305,1066.7433499278513,350.3792685861024,1445207.726252275,535352.8578460135,0.40565152907546354,0.2106749973234917,1.2380304431148952
100.08057813152335,4226971784.219945,-42.63469825760293,51.37053626618158,278.24063276873073,17.488395540187735,-971.3409041448655,371.10679979952647,283.7886087757113,209358.81331094002,414903.61401362903,0.2658734101742811,0.3454643508045942,0.9389196057238023
143.68538356879293,4192473482.4289284,-11.083183286324882,74.90099243230043,374.251478283072,19.363884925760168,73.2052378499493,235.24224195889792,362.8317003941049,804879.8137721911,204438.5170884132,1.1631738172470178,0.3066637537643824,0.9011590480122974
129.22136452881026,1163004299.6129634,-73.3590922596743,134.40792952170037,352.3883121419798,16.41079482795236,388.12258868414574,-1431.284863829796,474.711731850279,539687.3808395463,348027.31692473486,1.4476086942694855,0.31566674419239227,0.9266972119217624
97.23103947624975,2081143947.4397628,-71.63689639760105,262.23009716400315,276.1290995054471,2.5649820272318227,1185.063277605801,155.01712310729317,744.3789270401016,311815.5509325547,288670.10576317227,0.5984766461802293,0.17332872510287514,0.4925518149296216
